Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
95,"J Obermann, P Velte","Determinants and consequences of executive compensation-related shareholder activism and say-on-pay votes: A literature review and research agenda",2018,"Journal of Accounting Literature","emerald.com","https://www.emerald.com/insight/content/doi/10.1016/j.acclit.2018.02.001/full/html","https://scholar.google.com/scholar?cites=2142787658464955881&as_sdt=2005&sciodt=2007&hl=en",116,"2025-02-06 14:45:45","","10.1016/j.acclit.2018.02.001","","",,,,,95,13.57,48,2,7,"… (eg, CEO-employee pay ratio) affect compensation activism and SOP. This discussion was accompanied by three different research questions. Because behavioral aspects are almost …","https://www.researchgate.net/profile/Joern-Obermann/publication/322901109_Determinants_and_Consequences_of_Executive_Compensation-Related_Shareholder_Activism_and_Say-on-Pay_Votes_A_Literature_Review_and_Research_Agenda/links/5a99bf38aca2721e3f2de7c2/Determinants-and-Consequences-of-Executive-Compensation-Related-Shareholder-Activism-and-Say-on-Pay-Votes-A-Literature-Review-and-Research-Agenda.pdf","https://scholar.google.com/scholar?q=related:6Q3luwW2vB0J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
96,"NM Boyson, P Pichler","Hostile resistance to hedge fund activism",2019,"The Review of Financial Studies","academic.oup.com","https://academic.oup.com/rfs/article-abstract/32/2/771/4998981","https://scholar.google.com/scholar?cites=10932830538346284934&as_sdt=2005&sciodt=2007&hl=en",252,"2025-02-06 14:45:45","","","","",,,,,96,16.00,48,2,6,"… The market negatively responds to hostile resistance, and unless hedge funds counterresist, these campaigns have worse operating performance, faster activist exit, and fewer mergers …","https://academic.oup.com/rfs/article/32/2/771/4998981","https://scholar.google.com/scholar?q=related:hkesM3M3uZcJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
97,"G Fisher, K Mayer, S Morris","From the editors—Phenomenon-based theorizing",2021,"Academy of Management Review","journals.aom.org","https://journals.aom.org/doi/full/10.5465/amr.2021.0320","https://scholar.google.com/scholar?cites=127520201681553059&as_sdt=2005&sciodt=2007&hl=en",160,"2025-02-06 14:45:45","HTML","10.5465/amr.2021.0320","","",,,,,97,24.25,32,3,4,"… challenged to clarify and elaborate on the distinction between CEO activism and two … propositions about the effects of (in)consistencies between CEO activism and the other two. …","https://journals.aom.org/doi/full/10.5465/amr.2021.0320","https://scholar.google.com/scholar?q=related:o0bqovIKxQEJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
98,"P Rose, BS Sharfman","Shareholder activism as a corrective mechanism in corporate governance",2014,"BYU L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/byulr2014&section=39","https://scholar.google.com/scholar?cites=16572501754009712382&as_sdt=2005&sciodt=2007&hl=en",285,"2025-02-06 14:45:45","","","","",,,,,98,8.91,49,2,11,"Shareholder activism can be defined to include any action (s) of any shareholder or … the"" market for corporate control,"" 3 shareholder activism exists in a"" market for corporate influence."" …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2324151","https://scholar.google.com/scholar?q=related:_nZJV4pa_eUJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
99,"JP Vergne, G Wernicke, S Brenner","Signal incongruence and its consequences: A study of media disapproval and CEO overcompensation",2018,"Organization Science","pubsonline.informs.org","https://pubsonline.informs.org/doi/abs/10.1287/orsc.2018.1209","https://scholar.google.com/scholar?cites=16815861502583356993&as_sdt=2005&sciodt=2007&hl=en",135,"2025-02-06 14:45:45","","10.1287/orsc.2018.1209","","",,,,,99,14.14,33,3,7,"… , CEO tenure and shareholder activism in some models) as well as several factors negatively associated with disapproval (ie, philanthropy and shareholder returns consistently across …","https://pubsonline.informs.org/doi/pdf/10.1287/orsc.2018.1209","https://scholar.google.com/scholar?q=related:Qb6lPfHwXekJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
100,"LG Weinzimmer, CA Esken","Risky business: Taking a stand on social issues",2016,"Business Horizons","Elsevier","https://www.sciencedirect.com/science/article/pii/S0007681316000082","https://scholar.google.com/scholar?cites=6754844795995901842&as_sdt=2005&sciodt=2007&hl=en",300,"2025-02-06 14:45:45","HTML","","","",,,,,100,11.11,50,2,9,"… balance between fiduciary responsibility and social activism, to use a strategic approach, … Steve Cook, CEO of Apple Computers walks the same fine line between his CEO role and his …","https://www.sciencedirect.com/science/article/pii/S0007681316000082","https://scholar.google.com/scholar?q=related:kk87oo0Hvl0J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
100,"J Chen, Z Zhang, M Jia","How CEO narcissism affects corporate social responsibility choice?",2021,"Asia Pacific Journal of Management","Springer","https://link.springer.com/article/10.1007/S10490-019-09698-6","https://scholar.google.com/scholar?cites=16804863068952282189&as_sdt=2005&sciodt=2007&hl=en",301,"2025-02-06 14:45:45","HTML","10.1007/S10490-019-09698-6","","",,,,,100,25.00,33,3,4,"… that the relationship between chief executive officer (CEO) narcissism and corporate social … that may affect CEO narcissism and CSR choice. We find that CEO narcissism is positively …","https://link.springer.com/article/10.1007/S10490-019-09698-6","https://scholar.google.com/scholar?q=related:TUT72-zdNukJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
101,"J Sunder, SV Sunder…","Debtholder responses to shareholder activism: Evidence from hedge fund interventions",2014,"The Review of Financial …","academic.oup.com","https://academic.oup.com/rfs/article-abstract/27/11/3318/1600413","https://scholar.google.com/scholar?cites=12578245596415206156&as_sdt=2005&sciodt=2007&hl=en",121,"2025-02-06 14:45:45","","","","",,,,,101,9.18,34,3,11,"… activism on debtholders by examining a sample of bank loans for firms targeted by activist … Our findings suggest that shareholder activism does not necessarily exacerbate bondholder-…","https://academic.oup.com/rfs/article/27/11/3318/1600413","https://scholar.google.com/scholar?q=related:DCPzP7rnjq4J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
102,"L Branicki, S Brammer, A Pullen, C Rhodes","The morality of “new” CEO activism",2021,"Journal of Business Ethics","Springer","https://link.springer.com/article/10.1007/s10551-020-04656-5","https://scholar.google.com/scholar?cites=5024343280108218127&as_sdt=2005&sciodt=2007&hl=en",2,"2025-02-06 14:45:45","HTML","10.1007/s10551-020-04656-5","","",,,,,102,25.50,26,4,4,"… CEO activism, we consider the mode of CEO activism in terms of whether it is enacted by single or multiple corporations, and the evolving content of CEO activism … of CEO activism that …","https://link.springer.com/article/10.1007/s10551-020-04656-5","https://scholar.google.com/scholar?q=related:D6d42JcNukUJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
102,"A Hamdani, S Hannes","The future of shareholder activism",2019,"BUL Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/bulr99&section=28","https://scholar.google.com/scholar?cites=6361133549092262892&as_sdt=2005&sciodt=2007&hl=en",31,"2025-02-06 14:45:45","","","","",,,,,102,17.00,51,2,6,"… And Jeff Smith, the CEO of thr activist hedge fund Starboard, explained that this is an evolving practice: ""Mutual funds and passive investors have come not only to appreciate what we …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3415901","https://scholar.google.com/scholar?q=related:7NN2mkJJR1gJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
104,"E DeHaan, D Larcker, C McClure","Long-term economic consequences of hedge fund activist interventions",2019,"Review of Accounting Studies","Springer","https://link.springer.com/article/10.1007/s11142-019-9480-8","https://scholar.google.com/scholar?cites=4704017265659985875&as_sdt=2005&sciodt=2007&hl=en",125,"2025-02-06 14:45:45","HTML","10.1007/s11142-019-9480-8","","",,,,,104,17.33,35,3,6,"… -activism performance improvements. Overall, our results do not strongly support the hypothesis that activist … The second category, New CEO, includes 453 targets that replace the CEO …","https://link.springer.com/article/10.1007/s11142-019-9480-8","https://scholar.google.com/scholar?q=related:07_3uMcGSEEJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
104,"KE Chaney, DT Sanchez…","Stigmatized‐identity cues in consumer spaces",2019,"Journal of Consumer …","Wiley Online Library","https://myscp.onlinelibrary.wiley.com/doi/abs/10.1002/jcpy.1075","https://scholar.google.com/scholar?cites=6186318967144767317&as_sdt=2005&sciodt=2007&hl=en",170,"2025-02-06 14:45:45","","10.1002/jcpy.1075","","",,,,,104,17.33,35,3,6,"… political activism. Consider the recent Nike advertisement which featured the activist and … For example, when it was learned in 2012 that the CEO of Chick-Fil-A opposed same-sex …","https://myscp.onlinelibrary.wiley.com/doi/pdf/10.1002/jcpy.1075","https://scholar.google.com/scholar?q=related:Vd_s91I42lUJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
104,"WT Coombs, SJ Holladay","Social issue qua wicked problems: The role of strategic communication in social issues management",2018,"Journal of Communication Management","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/JCOM-11-2016-0093/full/html","https://scholar.google.com/scholar?cites=13541995157995625594&as_sdt=2005&sciodt=2007&hl=en",176,"2025-02-06 14:45:45","","10.1108/JCOM-11-2016-0093","","",,,,,104,14.86,52,2,7,"… and activist stakeholders are the primary social issue managers. We use the phrase activist … In summary, the CEO’s post created awareness of what Target had done in the past and …","","https://scholar.google.com/scholar?q=related:epxj_tjU7rsJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
106,"M Dodd","Globalization, pluralization, and erosion: The impact of shifting societal expectations for advocacy and public good",2018,"The Journal of Public Interest Communications","journals.flvc.org","https://journals.flvc.org/jpic/article/view/106115","https://scholar.google.com/scholar?cites=1778461387487461570&as_sdt=2005&sciodt=2007&hl=en",314,"2025-02-06 14:45:45","","","","",,,,,106,15.14,106,1,7,"… , have led to increased pressure from activist groups and consumers. Indeed, “… CEO activism. Retrieved from https://www.webershandwick.com/news/article/the-dawn-of-ceo-activism …","https://journals.flvc.org/jpic/article/download/106115/102295","https://scholar.google.com/scholar?q=related:wkDwjzVdrhgJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
107,"P Swann","Cases in public relations management: The rise of social media and activism",2019,"","taylorfrancis.com","https://www.taylorfrancis.com/books/mono/10.4324/9781315109589/cases-public-relations-management-patricia-swann","https://scholar.google.com/scholar?cites=14752623494133092240&as_sdt=2005&sciodt=2007&hl=en",246,"2025-02-06 14:45:45","BOOK","10.4324/9781315109589","","",,,,,107,17.83,107,1,6,"… If a CEO understands the value of public relations to the company, all is well. If, on the other hand, a public relations department is known in the company for producing “fluff” and “bells …","","https://scholar.google.com/scholar?q=related:kI_iuOfYu8wJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
113,"M Goranova, R Abouk, PC Nystrom…","Corporate governance antecedents to shareholder activism: A zero‐inflated process",2017,"Strategic Management …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/smj.2472","https://scholar.google.com/scholar?cites=1148735272647952078&as_sdt=2005&sciodt=2007&hl=en",62,"2025-02-06 14:45:45","","10.1002/smj.2472","","",,,,,113,14.13,28,4,8,"… Our findings for CEO compensation and ownership are in line with the agency theory expectations, with coefficients for both processes indicating consistent impact on visible …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/smj.2472","https://scholar.google.com/scholar?q=related:zoYk66Qg8Q8J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
113,"K Stathopoulos, G Voulgaris","The importance of shareholder activism: The case of say‐on‐pay",2016,"Corporate Governance: An …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/corg.12147","https://scholar.google.com/scholar?cites=10919597846215480726&as_sdt=2005&sciodt=2007&hl=en",113,"2025-02-06 14:45:45","","10.1111/corg.12147","","",,,,,113,12.56,57,2,9,"… Activist shareholders target firms with high levels of CEO pay, regardless of whether these … reducing the excessive levels of CEO compensation (by more than 35 percent on average). …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/corg.12147","https://scholar.google.com/scholar?q=related:llXL-WI0ipcJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
115,"JS Lim, C Young","Effects of issue ownership, perceived fit, and authenticity in corporate social advocacy on corporate reputation",2021,"Public Relations Review","Elsevier","https://www.sciencedirect.com/science/article/pii/S0363811121000631","https://scholar.google.com/scholar?cites=17415484068264607857&as_sdt=2005&sciodt=2007&hl=en",264,"2025-02-06 14:45:45","HTML","","","",,,,,115,28.75,58,2,4,"… , and CEO activism. This concept emerged in part because Starbucks CEO Howard Schultz’s … the power of the Race Together Initiative as CEO activism, which is defined as CEOs taking …","https://www.sciencedirect.com/science/article/pii/S0363811121000631","https://scholar.google.com/scholar?q=related:cQBjKH06sPEJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
117,"A Agrawal, T Nasser","Blockholders on boards and CEO compensation, turnover and firm valuation",2019,"Quarterly Journal of Finance","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/S2010139219500101","https://scholar.google.com/scholar?cites=2480478930111245781&as_sdt=2005&sciodt=2007&hl=en",310,"2025-02-06 14:45:45","","10.1142/S2010139219500101","","",,,,,117,19.50,59,2,6,"… Our paper is also related to the literature on institutional activism, which nds that while activism by institutional investors, such as pension funds, sometimes inuences rms' governance, it …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=1443431","https://scholar.google.com/scholar?q=related:1S0f3nFubCIJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
118,"AV Ovtchinnikov, SW Reza, Y Wu","Political activism and firm innovation",2020,"Journal of Financial and …","cambridge.org","https://www.cambridge.org/core/journals/journal-of-financial-and-quantitative-analysis/article/political-activism-and-firm-innovation/41D44980E7A42C498C402C692F27B9B4","https://scholar.google.com/scholar?cites=14288079101104830726&as_sdt=2005&sciodt=2007&hl=en",56,"2025-02-06 14:45:45","","","","",,,,,118,23.60,39,3,5,"… We hypothesize that political activism is valuable because it helps reduce political … activism on innovation. We also show evidence of intra-industry and geographical political activism …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/41D44980E7A42C498C402C692F27B9B4/S0022109019000115a.pdf/political_activism_and_firm_innovation.pdf","https://scholar.google.com/scholar?q=related:BjkJsD10ScYJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
120,"A Gupta, A Fung, C Murphy","Out of character: CEO political ideology, peer influence, and adoption of CSR executive position by Fortune 500 firms",2021,"Strategic management journal","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/smj.3240","https://scholar.google.com/scholar?cites=6773480093096211374&as_sdt=2005&sciodt=2007&hl=en",65,"2025-02-06 14:45:45","","10.1002/smj.3240","","",,,,,120,30.00,40,3,4,"Research Summary We consider the link between firms' decisions to adopt a CSR executive position and the political ideology of prior adopter CEOs. We theorize that firms are more …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/smj.3240","https://scholar.google.com/scholar?q=related:rvMt2kE8AF4J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
121,"S Chen, ER Feldman","Activist‐impelled divestitures and shareholder value",2018,"Strategic Management Journal","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/smj.2931","https://scholar.google.com/scholar?cites=3223140726813265815&as_sdt=2005&sciodt=2007&hl=en",53,"2025-02-06 14:45:45","","10.1002/smj.2931","","",,,,,121,17.29,61,2,7,"… Manager-level variables (such as CEO tenure and CEO turnover) allow us to control for the characteristics of a key decision-maker in the firms in our sample. Divestiture-level variables (…","https://onlinelibrary.wiley.com/doi/pdf/10.1002/smj.2931","https://scholar.google.com/scholar?q=related:l4_MAmrluiwJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
124,"MH McDonnell","Radical repertoires: The incidence and impact of corporate-sponsored social activism",2016,"Organization Science","pubsonline.informs.org","https://pubsonline.informs.org/doi/abs/10.1287/orsc.2015.1017","https://scholar.google.com/scholar?cites=14661979547481817976&as_sdt=2005&sciodt=2007&hl=en",153,"2025-02-06 14:45:45","","10.1287/orsc.2015.1017","","",,,,,124,13.78,124,1,9,"… 2007, I provide evidence that overt corporate-sponsored activism is used by companies that are … -sponsored activism is associated with significant decreases in the number of activist …","https://pubsonline.informs.org/doi/pdf/10.1287/orsc.2015.1017","https://scholar.google.com/scholar?q=related:eEOyR7fQecsJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
124,"RR Janes, R Sandell","Posterity has arrived: The necessary emergence of museum activism",2019,"Museum activism","library.oapen.org","https://library.oapen.org/bitstream/handle/20.500.12657/46427/1/9781351251037.pdf#page=32","https://scholar.google.com/scholar?cites=18194285684884369815&as_sdt=2005&sciodt=2007&hl=en",274,"2025-02-06 14:45:45","PDF","","","",,,,,124,20.67,62,2,6,"… We have chosen to describe this work as museum activism, in the sense of museum practice, … The mindful museum cannot help but be activist, and the activist museum is grounded in …","https://library.oapen.org/bitstream/handle/20.500.12657/46427/1/9781351251037.pdf#page=32","https://scholar.google.com/scholar?q=related:l_GB1W4Wf_wJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
134,"P Velte","Do CEO incentives and characteristics influence corporate social responsibility (CSR) and vice versa? A literature review",2020,"Social Responsibility Journal","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/SRJ-04-2019-0145/full/html","https://scholar.google.com/scholar?cites=3560049012699981112&as_sdt=2005&sciodt=2007&hl=en",223,"2025-02-06 14:45:45","","10.1108/SRJ-04-2019-0145","","",,,,,134,26.80,134,1,5,"… power (informal environmental expert power, formal power over the top management team and over the board of directors) strengthened the link between shareholder activism and …","https://www.researchgate.net/profile/Patrick-Velte/publication/335826914_Do_CEO_incentives_and_characteristics_influence_Corporate_Social_Responsibility_CSR_and_vice_versa_A_literature_review/links/675562aab558f41d0fc3e66c/Do-CEO-incentives-and-characteristics-influence-Corporate-Social-Responsibility-CSR-and-vice-versa-A-literature-review.pdf","https://scholar.google.com/scholar?q=related:OGX2ELfVZzEJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
137,"VC Burbano","The demotivating effects of communicating a social-political stance: Field experimental evidence from an online labor market platform",2021,"Management Science","pubsonline.informs.org","https://pubsonline.informs.org/doi/abs/10.1287/mnsc.2019.3562","https://scholar.google.com/scholar?cites=7415571702244699723&as_sdt=2005&sciodt=2007&hl=en",184,"2025-02-06 14:45:45","","10.1287/mnsc.2019.3562","","",,,,,137,34.25,137,1,4,"… discriminatory legislation in May 2017, the CEO of Chick-fil-A making anti-… activism on firm stakeholders, with Chatterji and Toffel’s (2019a) work examining the influence of CEO activism …","https://pubsonline.informs.org/doi/pdf/10.1287/mnsc.2019.3562","https://scholar.google.com/scholar?q=related:S-67fixn6WYJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
138,"Q Huang, F Jiang, E Lie, T Que","The effect of labor unions on CEO compensation",2017,"Journal of Financial and …","cambridge.org","https://www.cambridge.org/core/journals/journal-of-financial-and-quantitative-analysis/article/effect-of-labor-unions-on-ceo-compensation/394B191FBA84A754F2DF5123DDEB31A0","https://scholar.google.com/scholar?cites=18330225335777974541&as_sdt=2005&sciodt=2007&hl=en",297,"2025-02-06 14:45:45","","","","",,,,,138,17.25,35,4,8,"… As such, union pressure arising from labor negotiations and shareholder activism combine to limit CEO compensation and are not mutually exclusive mechanisms in affecting firms’ …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/394B191FBA84A754F2DF5123DDEB31A0/S0022109017000072a.pdf/div-class-title-the-effect-of-labor-unions-on-ceo-compensation-div.pdf","https://scholar.google.com/scholar?q=related:DVnpP9MKYv4J:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
141,"A Gupta, F Briscoe","Organizational political ideology and corporate openness to social activism",2020,"Administrative Science Quarterly","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0001839219852954","https://scholar.google.com/scholar?cites=408751447506372633&as_sdt=2005&sciodt=2007&hl=en",38,"2025-02-06 14:45:45","","10.1177/0001839219852954","","",,,,,141,28.20,71,2,5,"… firms’ responses to social activism. Integrating research on social activism with political psychology, … At the firm level, we controlled for CEO liberalism to capture the direct effect of CEOs’ …","https://www.jstor.org/stable/pdf/48589048.pdf","https://scholar.google.com/scholar?q=related:GUgLnkYtrAUJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
141,"A Brav, W Jiang, H Kim","Recent advances in research on hedge fund activism: Value creation and identification",2015,"Annual Review of Financial Economics","annualreviews.org","https://www.annualreviews.org/content/journals/10.1146/annurev-financial-111914-041751","https://scholar.google.com/scholar?cites=9657816207728430881&as_sdt=2005&sciodt=2007&hl=en",210,"2025-02-06 14:45:45","","10.1146/annurev-financial-111914-041751","","",,,,,141,14.10,47,3,10,"… Certain changes (notably an almost doubling of CEO turnover) are necessarily outcomes of confrontation, which are unlikely to have occurred but for the persistence of the activists. …","https://ecommons.cornell.edu/bitstreams/6841aeb7-3c25-4ce8-a293-e740d942214c/download","https://scholar.google.com/scholar?q=related:Ic-p76t0B4YJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
143,"T Bourveau, J Schoenfeld","Shareholder activism and voluntary disclosure",2017,"Review of Accounting Studies","Springer","https://link.springer.com/article/10.1007/s11142-017-9408-0","https://scholar.google.com/scholar?cites=16688111311436262849&as_sdt=2005&sciodt=2007&hl=en",55,"2025-02-06 14:45:45","HTML","10.1007/s11142-017-9408-0","","",,,,,143,17.88,72,2,8,"… The effect of activism on corporate policy has been substantial and primarily to the detriment … that activism is associated with lower CEO compensation, an increase in CEO turnover, less …","https://link.springer.com/article/10.1007/s11142-017-9408-0","https://scholar.google.com/scholar?q=related:wS1WAtIUmOcJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
145,"DL Gamache, F Neville, J Bundy…","Serving differently: CEO regulatory focus and firm stakeholder strategy",2020,"Strategic Management …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/smj.3134","https://scholar.google.com/scholar?cites=6389793331925063717&as_sdt=2005&sciodt=2007&hl=en",88,"2025-02-06 14:45:45","","10.1002/smj.3134","","",,,,,145,29.00,36,4,5,"… CEO regulatory focus influences the nature of a firm's stakeholder strategy. Specifically, we argue that CEO … to governance-oriented stakeholder activism, while CEO promotion focus is …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/smj.3134","https://scholar.google.com/scholar?q=related:JZiNSS4brVgJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
151,"J Grewal, G Serafeim, A Yoon","Shareholder activism on sustainability issues",2016,"Available at SSRN 2805512","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2805512","https://scholar.google.com/scholar?cites=396047319960732859&as_sdt=2005&sciodt=2007&hl=en",150,"2025-02-06 14:45:45","","","","",,,,,151,16.78,50,3,9,"… of analysis in the literature on shareholder activism. The governance issues in our sample … firms with excess CEO pay before being engaged decrease total CEO pay on average by …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2805512","https://scholar.google.com/scholar?q=related:u0SBbPAKfwUJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
154,"JG Hill","Good activist/bad activist: The rise of international stewardship codes",2017,"Seattle UL Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/sealr41&section=23","https://scholar.google.com/scholar?cites=10615195706433565011&as_sdt=2005&sciodt=2007&hl=en",144,"2025-02-06 14:45:45","","","","",,,,,154,19.25,154,1,8,"Shareholder participation in corporate governance and investor activism are topics du jour in the United States and around the world. In the early part of the 20th century, Professors …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3036357","https://scholar.google.com/scholar?q=related:U3E510DAUJMJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
154,"O Sibai, L Mimoun, A Boukis","Authenticating brand activism: Negotiating the boundaries of free speech to make a change",2021,"Psychology &Marketing","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/mar.21477","https://scholar.google.com/scholar?cites=7386919877784812343&as_sdt=2005&sciodt=2007&hl=en",256,"2025-02-06 14:45:45","","10.1002/mar.21477","","",,,,,154,38.50,51,3,4,"… How can activist brands negotiate the boundaries of free speech to authenticate their activist positioning? By conducting a comparative case study of 18 activist brands, we identify three …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mar.21477","https://scholar.google.com/scholar?q=related:N7uiw32cg2YJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
161,"S Sauerwald, Z Lin, MW Peng","Board social capital and excess CEO returns",2016,"Strategic Management Journal","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/smj.2339","https://scholar.google.com/scholar?cites=11197382358723083376&as_sdt=2005&sciodt=2007&hl=en",119,"2025-02-06 14:45:45","","10.1002/smj.2339","","",,,,,161,17.89,54,3,9,"… Services (ISS) monitor the success or failure of CEO financial alignment closely, and organize public shareholder activism if CEO returns are in excess of shareholder returns. Many …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/smj.2339","https://scholar.google.com/scholar?q=related:cDzq0e0XZZsJ:scholar.google.com/&scioq=%22ceo%22+%22activism%22%7C%22activist%22&hl=en&as_sdt=2007&as_ylo=2014&as_yhi=2023"
