Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"H Benedetti, E Nikbakht, ...",Hostile activism: Hostile tactics or hostile hedge funds?,2024,Journal of Financial …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jfir.12377,,157,12/12/24 10:04,,10.1111/jfir.12377,,,,,,,0,0,0,3,1,"… find that activist hedge funds with higher hostile reputations modify their nonhostile activism … removing takeover defenses, removing the chief executive officer (CEO) or challenging the …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=2951146,https://scholar.google.com/scholar?q=related:5-bAd-YEdu0J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
27,"I Diaz-Rainey, PA Griffin, DH Lont, ...","Shareholder activism on climate change: Evolution, determinants, and consequences",2024,Journal of business …,Springer,https://link.springer.com/article/10.1007/s10551-023-05486-x,https://scholar.google.com/scholar?cites=18393781864814240735&as_sdt=2005&sciodt=2007&hl=en,158,12/12/24 10:04,HTML,10.1007/s10551-023-05486-x,,,,,,,27,27,7,4,1,"… Compared to a matched sample, we first find that activists target larger, more carbon-intensive, and less R&D-active firms. Second, voting likelihood is higher for firms with repeated and …",https://link.springer.com/article/10.1007/s10551-023-05486-x,https://scholar.google.com/scholar?q=related:32NG0CbXQ_8J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,J Wuest,Queer Working-Class Politics and the US Labor Movement,2024,New Labor Forum,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/10957960241245441,,159,12/12/24 10:04,,10.1177/10957960241245441,,,,,,,0,0,0,1,1,"… Fearing economic backlash from activist CEOs and chambers of commerce, governors became cautious about signing legislation that excluded trans athletes from competition or …",,https://scholar.google.com/scholar?q=related:g_I1huvp1fUJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
5,"ML Barnett, V Dimitrov, F Gao",The nail that sticks out: corporate social responsibility and shareholder proposals,2024,Review of Accounting Studies,Springer,https://link.springer.com/article/10.1007/s11142-022-09739-4,https://scholar.google.com/scholar?cites=179066692692180024&as_sdt=2005&sciodt=2007&hl=en,160,12/12/24 10:04,,10.1007/s11142-022-09739-4,,,,,,,5,5,2,3,1,"… that may attract shareholder activism, including financial … On the heels of the high-profile avowals of the CEO of … We find that labor and religious activists are more likely to submit …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4137459,https://scholar.google.com/scholar?q=related:OHwFUTUsfAIJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
21,"Z Lee, A Spry, Y Ekinci, J Vredenburg","From warmth to warrior: Impacts of non-profit brand activism on brand bravery, brand hypocrisy and brand equity",2024,Journal of Brand Management,Springer,https://link.springer.com/article/10.1057/s41262-023-00319-8,https://scholar.google.com/scholar?cites=6312217077960109592&as_sdt=2005&sciodt=2007&hl=en,161,12/12/24 10:04,,10.1057/s41262-023-00319-8,,,,,,,21,21,5,4,1,"… In the non-profit context, however, we argue that brands do not need to adopt activist positioning for the purpose of signalling a ‘virtuous’ position in the marketplace, as they have …",https://researchportal.port.ac.uk/files/71096492/From_warmth_to_warrior_Impact_of_non_profit_brand_activism_on_brand_bravery.pdf,https://scholar.google.com/scholar?q=related:GG73JP1_mVcJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,A Elbra,The AGM as a site of contestation: evaluating the tactics of environmental shareholder activists,2024,New Political Economy,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/13563467.2023.2264211,,162,12/12/24 10:04,,10.1080/13563467.2023.2264211,,,,,,,0,0,0,1,1,"… shareholder activism … activists have been successful in leveraging this tension. There is evidence that large corporates have responded to activist claims, rendering this form of activism …",,https://scholar.google.com/scholar?q=related:etoAIdnrFHMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
7,"T Milfeld, E Haley",Purpose Advertising And the Credibility Gap: How Consumers Respond to Established Versus Emergent Brand Activist Messaging,2024,Journal of Advertising …,journalofadvertisingresearch.com,https://www.journalofadvertisingresearch.com/content/64/1/59.abstract,https://scholar.google.com/scholar?cites=17876442926863701764&as_sdt=2005&sciodt=2007&hl=en,163,12/12/24 10:04,,,,,,,,,7,7,4,2,1,"… for activism (established activist brands) and those without a reputation (emergent activist … Among other contributions, this research creates a new brand typology in the brand activism …",,https://scholar.google.com/scholar?q=related:BFdB5yDiFfgJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"O SMITH, S NAYAK",Living Activism – Critical Social Policy introduction,2024,Critical Social Policy,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/02610183241255474,,164,12/12/24 10:04,,10.1177/02610183241255474,,,,,,,0,0,0,2,1,"… activist work and messages’. This inspired the vision stated in the invitation: ‘Connection is a vital part of activism, … Ten Solidarity Funded activists’ groups attended the gathering with the …",,https://scholar.google.com/scholar?q=related:eqee3QjvIgoJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"MJ Riedl, A El-Masri, IK Trauthig, ...",Infrastructural platform violence: How women and queer journalists and activists in Lebanon experience abuse on WhatsApp,2024,New Media & …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/14614448241248372,https://scholar.google.com/scholar?cites=8720065627394462077&as_sdt=2005&sciodt=2007&hl=en,165,12/12/24 10:04,,10.1177/14614448241248372,,,,,,,1,1,0,4,1,"… Lebanese journalists and activists through Zoom … , five activists, and three digital rights experts. We identified potential interviewees by researching the names of journalists and activists …",https://journals.sagepub.com/doi/pdf/10.1177/14614448241248372,https://scholar.google.com/scholar?q=related:fdHwunzlA3kJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
61,S Waddock,Making a difference?: Corporate responsibility as a social movement,2024,Landmarks in the History of Corporate Citizenship,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003580935-6/making-difference-sandra-waddock,https://scholar.google.com/scholar?cites=6771651856940704102&as_sdt=2005&sciodt=2007&hl=en,166,12/12/24 10:04,,10.4324/9781003580935-6,,,,,,,61,61,61,1,1,"… and this type of activism has been picked up by numerous other activists with similar agendas… be little doubted if you consider the fact that the CEOs of two of the world’s most successful, …",https://www.academia.edu/download/114614230/view.pdf,https://scholar.google.com/scholar?q=related:ZqGQc3y9-V0J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"J Frankenreiter, TB Gillis, EL Talley",Sex &Startups,2024,Available at SSRN,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4730878,,167,12/12/24 10:04,,,,,,,,,0,0,0,3,1,"… 372 (2021) (“Using a comprehensive US hedge fund activism dataset from 2003 to 2018, we find that activist hedge funds are about 52% more likely to target firms with female CEOs …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4730878,https://scholar.google.com/scholar?q=related:bVMeT7GfLO8J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
4,"AA Oussii, MF Klibi",The impact of CEO power on corporate tax avoidance: the moderating role of institutional ownership,2024,… : The International Journal of Business in Society,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/CG-02-2023-0067/full/html,https://scholar.google.com/scholar?cites=10645716608833424257&as_sdt=2005&sciodt=2007&hl=en,168,12/12/24 10:04,,10.1108/CG-02-2023-0067,,,,,,,4,4,2,2,1,… This study aims to investigate the relationship between chief executive officer (CEO) power and the level of tax avoidance of Tunisian listed companies. It also examines the moderating …,,https://scholar.google.com/scholar?q=related:gQv-MNouvZMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,"O Solovyeva, A Bristow",Business beyond politics? A-political corporate leadership in authoritarian Russia,2024,The Routledge Critical Companion to …,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003363125-33/business-beyond-politics-political-corporate-leadership-authoritarian-russia-olga-solovyeva-alexandra-bristow,,170,12/12/24 10:04,,10.4324/9781003363125-33,,,,,,,0,0,0,2,1,"… In terms of extra-organizational politics, the recent literatures on corporate political activism, CEO activism, and political CSR have begun to emphasize the role of corporations and their …",https://www.researchgate.net/profile/Olga-Solovyeva-5/publication/373048459_Business_beyond_politics_A-political_corporate_leadership_in_authoritarian_Russia/links/64d5e027b684851d3d9dab20/Business-beyond-politics-A-political-corporate-leadership-in-authoritarian-Russia.pdf,https://scholar.google.com/scholar?q=related:qeGb3rgr7GcJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,V Vitkovaa,Specialist Shareholder Activists and their Impact on Campaign Win and Target Firm Value,2024,,efmaefm.org,https://www.efmaefm.org/0EFMAMEETINGS/EFMA%20ANNUAL%20MEETINGS/2024-Lisbon/papers/SSATIACOTFV_Complete.pdf,,172,12/12/24 10:04,PDF,,,,,,,,0,0,0,1,1,"… We infer that there is significant value to activist specialism, but activism should be avoided by investors with insufficient specialist expertise and inappropriate mixture of investment …",https://www.efmaefm.org/0EFMAMEETINGS/EFMA%20ANNUAL%20MEETINGS/2024-Lisbon/papers/SSATIACOTFV_Complete.pdf,https://scholar.google.com/scholar?q=related:rSDO0B-fM5YJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"FR Arduino, A Zattoni",Making profits with a sense of purpose: Institutional investors' influence on ESG integration and sustainable investing,2024,,iris.luiss.it,https://iris.luiss.it/bitstream/11385/240038/1/Zattoni-Arduino_case_03.pdf,https://scholar.google.com/scholar?cites=10097687207524591451&as_sdt=2005&sciodt=2007&hl=en,173,12/12/24 10:04,PDF,,,,,,,,1,1,1,2,1,"… , were exerted by the environmental activist Al Gore, who co-… ’s Chairman and CEO Larry Fink’s annual letters to CEOs and … established, shareholder activism seeking more transparent …",https://iris.luiss.it/bitstream/11385/240038/1/Zattoni-Arduino_case_03.pdf,https://scholar.google.com/scholar?q=related:W2eC8QMxIowJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
1,"LQ Yue, J Zheng, K Mao, T Yang",Corporate Endorsement of Controversial Nationalist Movement: Influences of Divergent Customers and Consequences,2024,Journal of Management,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/01492063241289884,https://scholar.google.com/scholar?cites=1355016368062681919&as_sdt=2005&sciodt=2007&hl=en,174,12/12/24 10:04,,10.1177/01492063241289884,,,,,,,1,1,0,4,1,"… from both domestic nationalists and overseas activists. These activists can initiate naming and … Although we found news reports of CEOs or subsidiaries endorsing Xinjiang cotton, we …",https://business.columbia.edu/sites/default/files-efs/citation_file_upload/Manuscript%2020240922.pdf,https://scholar.google.com/scholar?q=related:P1M3IzX8zRIJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,"MNH Bhuyan, D Javakhadze",CEO–board connections and the cost of equity capital: International evidence,2024,Journal of Financial Research,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jfir.12366,https://scholar.google.com/scholar?cites=1374478298337222048&as_sdt=2005&sciodt=2007&hl=en,175,12/12/24 10:04,,10.1111/jfir.12366,,,,,,,3,3,2,2,1,"… of chief executive officer (CEO)–board connections on the cost of equity capital in an international setting. We find that CEO–… First, recent pleas by governance activists regarding the …",,https://scholar.google.com/scholar?q=related:oJ3f47ogExMJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
13,"MM Shourkaei, KM Taylor, ...",Examining sustainable supply chain management via a social‐symbolic work lens: Lessons from Patagonia,2024,Business Strategy and the …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/bse.3552,https://scholar.google.com/scholar?cites=14423189784118383979&as_sdt=2005&sciodt=2007&hl=en,176,12/12/24 10:04,,10.1002/bse.3552,,,,,,,13,13,4,3,1,"… A former CEO said, “I think collaboration with the rest of the apparel industry was really … A former CEO explains: [We] have activists that we've funded come back and attack us. And …",https://onlinelibrary.wiley.com/doi/pdf/10.1002/bse.3552,https://scholar.google.com/scholar?q=related:a1Vr-rB2KcgJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
8,"Y Dang, J Sun, Y Zhao",Retail shareholder activism and corporate innovation: evidence from investor interaction platforms in China,2024,Quality &Quantity,Springer,https://link.springer.com/article/10.1007/s11135-023-01717-5,https://scholar.google.com/scholar?cites=6395911288110863532&as_sdt=2005&sciodt=2007&hl=en,177,12/12/24 10:04,,10.1007/s11135-023-01717-5,,,,,,,8,8,3,3,1,"… activism, we examine the effect of retail shareholder activism on corporate innovation. We find that retail shareholder activism is … of retail shareholder activism on corporate innovation is …",,https://scholar.google.com/scholar?q=related:rFTC9m3XwlgJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
3,J Sombatpoonsiri,"Intersectional Powers of Digital Repression: How Activists are Digitally Watched, Charged, and Stigmatized in Thailand",2024,International Journal of Communication,ijoc.org,https://ijoc.org/index.php/ijoc/article/view/21411,https://scholar.google.com/scholar?cites=8358623347736377397&as_sdt=2005&sciodt=2007&hl=en,178,12/12/24 10:04,,,,,,,,,3,3,3,1,1,"This article examines how digital repression tactics—surveillance, prosecution against online activists, and influence campaigns—work in tandem to contain dissent. I applied a …",https://ijoc.org/index.php/ijoc/article/viewFile/21411/4526,https://scholar.google.com/scholar?q=related:NfgcHabL_3MJ:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
2,"M Hopkins, W Lazonick",Tesla as a Global Competitor: Strategic Control in the EV Transition,2024,Institute for New Economic Thinking …,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4973602,https://scholar.google.com/scholar?cites=2255487689209653649&as_sdt=2005&sciodt=2007&hl=en,179,12/12/24 10:04,,,,,,,,,2,2,1,2,1,"… We document how, as Tesla’s CEO for 16 years, Musk has exercised strategic control to … -fund activists) may challenge Musk’s strategic control—a possibility of which the CEO is well …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4973602,https://scholar.google.com/scholar?q=related:kambbhoaTR8J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
0,WC Bunting,Silencing Corporate Political Speech,2024,Available at SSRN 4712902,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4712902,,180,12/12/24 10:04,,,,,,,,,0,0,0,1,1,"This Article categorizes corporate speech along two distinct dimensions:(1) commercial versus non-commercial, and (2) political versus non-political. Using this terminology, this paper …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4712902,https://scholar.google.com/scholar?q=related:U3W-4FJq6Z8J:scholar.google.com/&scioq=ceo+activist+or+ceo+activism&hl=en&as_sdt=2007&as_ylo=2024
